Leg 1 Type,Leg 1 Fixed Rate,Leg 1 Floating Index,Leg 1 Spread,Leg 1 Day Count Convention,Leg 1 Notional,Leg 1 Notional Currency,Leg 1 Payment Frequency,Leg1 Reset Frequency,Leg 2 Type,Leg 2 Fixed Rate,Leg 2 Floating Index,Leg 2 Spread,Leg 2 Day Count Convention,Leg 2 Notional,Leg 2 Notional Currency,Leg 2 Payment Frequency,Leg 2 Reset Frequency,Future Value Notional
Fixed,3.07585,nan,0.0,ACT/360,44000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,44000000.0,USD,MTH,MTH,0.0
Fixed,3.07585,nan,0.0,ACT/360,21000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,21000000.0,USD,MTH,MTH,0.0
Fixed,3.07585,nan,0.0,ACT/360,37000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,37000000.0,USD,MTH,MTH,0.0
Fixed,3.03,nan,0.0,ACT/360,30000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,30000000.0,USD,MTH,MTH,0.0
Fixed,0.24,nan,0.0,ACT/365.FIXED,2000000000.0,JPY,MTH,MTH,Float,0.0,JPY-TONA-OIS-COMPOUND,0.0,ACT/365.FIXED,2000000000.0,JPY,MTH,MTH,0.0
Fixed,1.555,nan,0.0,ACT/360,12000000.0,CHF,MTH,MTH,Float,0.0,CHF-SARON-OIS Compound,0.0,ACT/360,12000000.0,CHF,MTH,MTH,0.0
Fixed,2.59,nan,0.0,ACT/365.FIXED,210000000.0,SGD,MTH,MTH,Float,0.0,SGD-SOR,0.0,ACT/365.FIXED,210000000.0,SGD,MTH,MTH,0.0
Fixed,2.7225,nan,0.0,ACT/365.FIXED,110000000.0,SGD,MTH,MTH,Float,0.0,SGD-SOR,0.0,ACT/365.FIXED,110000000.0,SGD,MTH,MTH,0.0
Fixed,2.7082,nan,0.0,ACT/360,31000000.0,USD,MTH,MTH,Float,0.0,USD-SOFR-OIS Compound,0.0,ACT/360,31000000.0,USD,MTH,MTH,0.0
Fixed,2.7053,nan,0.0,ACT/360,300000.0,USD,MTH,MTH,Float,0.0,USD-SOFR-OIS Compound,0.0,ACT/360,300000.0,USD,MTH,MTH,0.0
Fixed,3.736,nan,0.0,1/1,140000000.0,USD,MTH,MTH,Float,0.0,USA-CPI-U,0.0,1/1,140000000.0,USD,MTH,MTH,0.0
Fixed,3.4,nan,0.0,1/1,96000000.0,USD,MTH,MTH,Float,0.0,USA-CPI-U,0.0,1/1,96000000.0,USD,MTH,MTH,0.0
Fixed,0.1815,nan,0.0,ACT/365.FIXED,3000000000.0,JPY,MTH,MTH,Float,0.0,JPY-TONA-OIS-COMPOUND,0.0,ACT/365.FIXED,3000000000.0,JPY,MTH,MTH,0.0
Fixed,2.6498,nan,0.0,ACT/360,3000000.0,USD,MTH,MTH,Float,0.0,USD-SOFR-OIS Compound,0.0,ACT/360,3000000.0,USD,MTH,MTH,0.0
Fixed,2.7938,nan,0.0,ACT/360,210000000.0,USD,MTH,MTH,Float,0.0,USD-SOFR-OIS Compound,0.0,ACT/360,210000000.0,USD,MTH,MTH,0.0
Fixed,2.65148,nan,0.0,ACT/360,200000.0,USD,MTH,MTH,Float,0.0,USD-SOFR-OIS Compound,0.0,ACT/360,200000.0,USD,MTH,MTH,0.0
Fixed,2.7938,nan,0.0,ACT/360,210000000.0,USD,MTH,MTH,Float,0.0,USD-SOFR-OIS Compound,0.0,ACT/360,210000000.0,USD,MTH,MTH,0.0
Fixed,3.163,nan,0.0,ACT/360,210000000.0,USD,MTH,MTH,Float,0.0,USD-SOFR-OIS Compound,0.0,ACT/360,210000000.0,USD,MTH,MTH,0.0
Fixed,2.26,nan,0.0,ACT/360,320000000.0,USD,MTH,MTH,Float,0.0,USD-Federal Funds-H.15-OIS-COMPOUND,0.0,ACT/360,320000000.0,USD,MTH,MTH,0.0
Fixed,8.059,nan,0.0,ACT/365.FIXED,1000000000.0,ZAR,MTH,MTH,Float,0.0,ZAR-JIBAR,0.0,ACT/365.FIXED,1000000000.0,ZAR,MTH,MTH,0.0
Fixed,2.0505,nan,0.0,ACT/360,85000000.0,USD,MTH,MTH,Float,0.0,USD-SOFR-OIS Compound,0.0,ACT/360,85000000.0,USD,MTH,MTH,0.0
Fixed,2.59,nan,0.0,ACT/360,55000000.0,USD,MTH,MTH,Float,0.0,USD-SOFR-OIS Compound,0.0,ACT/360,55000000.0,USD,MTH,MTH,0.0
Fixed,2.59,nan,0.0,ACT/360,30000000.0,USD,MTH,MTH,Float,0.0,USD-SOFR-OIS Compound,0.0,ACT/360,30000000.0,USD,MTH,MTH,0.0
Fixed,2.5805,nan,0.0,ACT/360,30000000.0,USD,MTH,MTH,Float,0.0,USD-SOFR-OIS Compound,0.0,ACT/360,30000000.0,USD,MTH,MTH,0.0
Fixed,2.645,nan,0.0,ACT/360,460000000.0,USD,MTH,MTH,Float,0.0,USD-SOFR-OIS Compound,0.0,ACT/360,460000000.0,USD,MTH,MTH,0.0
Fixed,2.7172,nan,0.0,ACT/360,61000000.0,USD,MTH,MTH,Float,0.0,USD-SOFR-OIS Compound,0.0,ACT/360,61000000.0,USD,MTH,MTH,0.0
Fixed,2.536,nan,0.0,ACT/360,140000000.0,USD,MTH,MTH,Float,0.0,USD-SOFR-OIS Compound,0.0,ACT/360,140000000.0,USD,MTH,MTH,0.0
Fixed,2.575,nan,0.0,ACT/360,10000000.0,USD,MTH,MTH,Float,0.0,USD-SOFR-OIS Compound,0.0,ACT/360,10000000.0,USD,MTH,MTH,0.0
Fixed,2.38,nan,0.0,ACT/365.FIXED,70000000.0,NZD,MTH,MTH,Float,0.0,NZD.BBR.3M.FRA,0.0,ACT/365.FIXED,70000000.0,NZD,MTH,MTH,0.0
Fixed,2.38,nan,0.0,ACT/365.FIXED,70000000.0,NZD,MTH,MTH,Float,0.0,NZD.BBR.3M.FRA,0.0,ACT/365.FIXED,70000000.0,NZD,MTH,MTH,0.0
Fixed,1.61827,nan,0.0,ACT/365.FIXED,38000000.0,CAD,MTH,MTH,Float,0.0,CAD.CAD-BA-CDOR.3M.CAD-BA-CDOR,0.0,ACT/365.FIXED,38000000.0,CAD,MTH,MTH,0.0
Fixed,0.4395,nan,0.0,ACT/360,33000000.0,USD,MTH,MTH,Float,0.0,USD.USD-Federal Funds-H.15-OIS-COMPOUND.1Y.USD-Federal Funds-H.15-OIS-COMPOUND,0.0,ACT/360,33000000.0,USD,MTH,MTH,0.0
Fixed,1.276,nan,0.0,ACT/365.FIXED,74000000.0,NZD,MTH,MTH,Float,0.0,NZD.NZD-BBR-FRA.3M.NZD-BBR-FRA,0.0,ACT/365.FIXED,74000000.0,NZD,MTH,MTH,0.0
Fixed,1.61,nan,0.0,ACT/365.FIXED,30000000.0,NZD,MTH,MTH,Float,0.0,NZD.NZD-BBR-FRA.3M.NZD-BBR-FRA,0.0,ACT/365.FIXED,30000000.0,NZD,MTH,MTH,0.0
Fixed,0.154,nan,0.0,ACT/360,41000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,41000000.0,USD,MTH,MTH,0.0
Fixed,0.857,nan,0.0,ACT/365.FIXED,60000000.0,NZD,MTH,MTH,Float,0.0,NZD.NZD-BBR-FRA.3M.NZD-BBR-FRA,0.0,ACT/365.FIXED,60000000.0,NZD,MTH,MTH,0.0
Fixed,0.8082,nan,0.0,ACT/365.FIXED,37000000.0,CAD,MTH,MTH,Float,0.0,CAD.CAD-BA-CDOR.3M.CAD-BA-CDOR,0.0,ACT/365.FIXED,37000000.0,CAD,MTH,MTH,0.0
Fixed,0.878,nan,0.0,ACT/365.FIXED,58000000.0,CAD,MTH,MTH,Float,0.0,CAD.CAD-BA-CDOR.3M.CAD-BA-CDOR,0.0,ACT/365.FIXED,58000000.0,CAD,MTH,MTH,0.0
Fixed,1.352,nan,0.0,ACT/365.FIXED,23000000.0,CAD,MTH,MTH,Float,0.0,CAD.CAD-BA-CDOR.3M.CAD-BA-CDOR,0.0,ACT/365.FIXED,23000000.0,CAD,MTH,MTH,0.0
Fixed,1.984,nan,0.0,ACT/360,800000000.0,CZK,MTH,MTH,Float,0.0,CZK.CZK-PRIBOR-PRBO.6M.CZK-PRIBOR-PRBO,0.0,ACT/360,800000000.0,CZK,MTH,MTH,0.0
Fixed,5.5825,nan,0.0,ACT/360,2000000000.0,MXN,MTH,MTH,Float,0.0,MXN.MXN-TIIE-Banxico.28D.MXN-TIIE-Banxico,0.0,ACT/360,2000000000.0,MXN,MTH,MTH,0.0
Fixed,1.71,nan,0.0,ACT/360,5000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,5000000.0,USD,MTH,MTH,0.0
Fixed,2.6,nan,0.0,ACT/365.FIXED,325992500000.0,KRW,MTH,MTH,Float,0.0,KRW-CD 91D,0.0,ACT/365.FIXED,325992500000.0,KRW,MTH,MTH,0.0
Fixed,0.2885,nan,0.0,ACT/360,2100000000.0,EUR,MTH,MTH,Float,0.0,EUR-EuroSTR-OIS Compound,0.0,ACT/360,2100000000.0,EUR,MTH,MTH,0.0
Fixed,1.675,nan,0.0,ACT/360,550000000.0,USD,MTH,MTH,Float,0.0,USD-LIBOR,0.0,ACT/360,550000000.0,USD,MTH,MTH,0.0
Fixed,1.596,nan,0.0,ACT/360,60000000.0,USD,MTH,MTH,Float,0.0,USD-LIBOR,0.0,ACT/360,60000000.0,USD,MTH,MTH,0.0
Fixed,2.57,nan,0.0,ACT/360,750000000.0,USD,MTH,MTH,Float,0.0,USD-SOFR-OIS Compound,0.0,ACT/360,750000000.0,USD,MTH,MTH,0.0
Fixed,0.496,nan,0.0,ACT/360,16000000.0,CHF,MTH,MTH,Float,0.0,CHF-SARON-OIS Compound,0.0,ACT/360,16000000.0,CHF,MTH,MTH,0.0
Fixed,0.075,nan,0.0,ACT/360,28000000.0,CHF,MTH,MTH,Float,0.0,CHF-SARON-OIS Compound,0.0,ACT/360,28000000.0,CHF,MTH,MTH,0.0
Fixed,7.759,nan,0.0,ACT/365.FIXED,230000000.0,ZAR,MTH,MTH,Float,0.0,ZAR-JIBAR,0.0,ACT/365.FIXED,230000000.0,ZAR,MTH,MTH,0.0
Fixed,2.693,nan,0.0,ACT/360,240000000.0,USD,MTH,MTH,Float,0.0,USD-SOFR-OIS Compound,0.0,ACT/360,240000000.0,USD,MTH,MTH,0.0
Fixed,2.564,nan,0.0,ACT/360,73000000.0,USD,MTH,MTH,Float,0.0,USD-SOFR-OIS Compound,0.0,ACT/360,73000000.0,USD,MTH,MTH,0.0
Fixed,3.498,nan,0.0,ACT/365.FIXED,62000000.0,CAD,MTH,MTH,Float,0.0,CAD-CDOR,0.0,ACT/365.FIXED,62000000.0,CAD,MTH,MTH,0.0
Fixed,2.9337,nan,0.0,ACT/360,52000000.0,USD,MTH,MTH,Float,0.0,USD-SOFR-OIS Compound,0.0,ACT/360,52000000.0,USD,MTH,MTH,0.0
Fixed,2.9337,nan,0.0,ACT/360,52000000.0,USD,MTH,MTH,Float,0.0,USD-SOFR-OIS Compound,0.0,ACT/360,52000000.0,USD,MTH,MTH,0.0
Fixed,3.121,nan,0.0,ACT/360,52000000.0,USD,MTH,MTH,Float,0.0,USD-SOFR-OIS Compound,0.0,ACT/360,52000000.0,USD,MTH,MTH,0.0
Fixed,2.5,nan,0.0,ACT/360,5000000.0,USD,MTH,MTH,Float,0.0,USD-SOFR-OIS Compound,0.0,ACT/360,5000000.0,USD,MTH,MTH,0.0
Fixed,2.5,nan,0.0,ACT/360,54000000.0,USD,MTH,MTH,Float,0.0,USD-SOFR-OIS Compound,0.0,ACT/360,54000000.0,USD,MTH,MTH,0.0
Fixed,2.9448,nan,0.0,ACT/360,26000000.0,USD,MTH,MTH,Float,0.0,USD-SOFR-OIS Compound,0.0,ACT/360,26000000.0,USD,MTH,MTH,0.0
Fixed,2.92569,nan,0.0,ACT/360,26000000.0,USD,MTH,MTH,Float,0.0,USD-SOFR-OIS Compound,0.0,ACT/360,26000000.0,USD,MTH,MTH,0.0
Fixed,2.90523,nan,0.0,ACT/360,26000000.0,USD,MTH,MTH,Float,0.0,USD-SOFR-OIS Compound,0.0,ACT/360,26000000.0,USD,MTH,MTH,0.0
Fixed,2.235,nan,0.0,ACT/365.FIXED,580000000.0,CAD,MTH,MTH,Float,0.0,CAD-CORRA-OIS Compound,0.0,ACT/365.FIXED,580000000.0,CAD,MTH,MTH,0.0
Fixed,2.6037,nan,0.0,ACT/360,10000000.0,USD,MTH,MTH,Float,0.0,USD-SOFR-OIS Compound,0.0,ACT/360,10000000.0,USD,MTH,MTH,0.0
Fixed,2.627,nan,0.0,ACT/360,10000000.0,USD,MTH,MTH,Float,0.0,USD-SOFR-OIS Compound,0.0,ACT/360,10000000.0,USD,MTH,MTH,0.0
Fixed,2.6037,nan,0.0,ACT/360,10000000.0,USD,MTH,MTH,Float,0.0,USD-SOFR-OIS Compound,0.0,ACT/360,10000000.0,USD,MTH,MTH,0.0
Fixed,2.7228,nan,0.0,ACT/360,4000000.0,USD,MTH,MTH,Float,0.0,USD-SOFR-OIS Compound,0.0,ACT/360,4000000.0,USD,MTH,MTH,0.0
Fixed,7.53,nan,0.0,ACT/360,24000000000.0,CLP,MTH,MTH,Float,0.0,CLP-ICP,0.0,ACT/360,24000000000.0,CLP,MTH,MTH,0.0
Fixed,6.88,nan,0.0,ACT/360,14000000000.0,CLP,MTH,MTH,Float,0.0,CLP-ICP,0.0,ACT/360,14000000000.0,CLP,MTH,MTH,0.0
Fixed,3.065,nan,0.0,ACT/360,91000000.0,USD,MTH,MTH,Float,0.0,USD-SOFR-OIS Compound,0.0,ACT/360,91000000.0,USD,MTH,MTH,0.0
Fixed,0.4855,nan,0.0,ACT/360,47000000.0,CHF,MTH,MTH,Float,0.0,CHF.CHF-LIBOR-BBA.6M.CHF-LIBOR-BBA,0.0,ACT/360,47000000.0,CHF,MTH,MTH,0.0
Fixed,0.11,nan,0.0,ACT/360,8000000.0,CHF,MTH,MTH,Float,0.0,CHF.CHF-LIBOR-BBA.6M.CHF-LIBOR-BBA,0.0,ACT/360,8000000.0,CHF,MTH,MTH,0.0
Fixed,0.112,nan,0.0,ACT/365.FIXED,850000000.0,GBP,MTH,MTH,Float,0.0,GBP.GBP-SONIA-COMPOUND.1T.GBP-SONIA-COMPOUND,0.0,ACT/365.FIXED,850000000.0,GBP,MTH,MTH,0.0
Fixed,4.896,nan,0.0,ACT/365.FIXED,250000000.0,ZAR,MTH,MTH,Float,0.0,ZAR.ZAR-JIBAR-SAFEX.3M.ZAR-JIBAR-SAFEX,0.0,ACT/365.FIXED,250000000.0,ZAR,MTH,MTH,0.0
Fixed,4.896,nan,0.0,ACT/365.FIXED,250000000.0,ZAR,MTH,MTH,Float,0.0,ZAR.ZAR-JIBAR-SAFEX.3M.ZAR-JIBAR-SAFEX,0.0,ACT/365.FIXED,250000000.0,ZAR,MTH,MTH,0.0
Fixed,0.4855,nan,0.0,ACT/360,47000000.0,CHF,MTH,MTH,Float,0.0,CHF.CHF-LIBOR-BBA.6M.CHF-LIBOR-BBA,0.0,ACT/360,47000000.0,CHF,MTH,MTH,0.0
Fixed,0.207,nan,0.0,ACT/360,47000000.0,CHF,MTH,MTH,Float,0.0,CHF.CHF-LIBOR-BBA.6M.CHF-LIBOR-BBA,0.0,ACT/360,47000000.0,CHF,MTH,MTH,0.0
Fixed,0.11,nan,0.0,ACT/360,8000000.0,CHF,MTH,MTH,Float,0.0,CHF.CHF-LIBOR-BBA.6M.CHF-LIBOR-BBA,0.0,ACT/360,8000000.0,CHF,MTH,MTH,0.0
Fixed,0.07375,nan,0.0,ACT/360,1000000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.6M.USD-LIBOR-BBA,0.0,ACT/360,1000000000.0,USD,MTH,MTH,0.0
Fixed,0.201,nan,0.0,ACT/360,2000000.0,EUR,MTH,MTH,Float,0.0,EUR.EUR-EURIBOR-Reuters.6M.EUR-EURIBOR-Reuters,0.0,ACT/360,2000000.0,EUR,MTH,MTH,0.0
Fixed,0.395,nan,0.0,ACT/360,5000000.0,EUR,MTH,MTH,Float,0.0,EUR.EUR-EURIBOR-Reuters.6M.EUR-EURIBOR-Reuters,0.0,ACT/360,5000000.0,EUR,MTH,MTH,0.0
Fixed,2.405,nan,0.0,ACT/360,750000000.0,HUF,MTH,MTH,Float,0.0,HUF.HUF-BUBOR-Reuters.6M.HUF-BUBOR-Reuters,0.0,ACT/360,750000000.0,HUF,MTH,MTH,0.0
Fixed,2.405,nan,0.0,ACT/360,750000000.0,HUF,MTH,MTH,Float,0.0,HUF.HUF-BUBOR-Reuters.6M.HUF-BUBOR-Reuters,0.0,ACT/360,750000000.0,HUF,MTH,MTH,0.0
Fixed,2.405,nan,0.0,ACT/360,750000000.0,HUF,MTH,MTH,Float,0.0,HUF.HUF-BUBOR-Reuters.6M.HUF-BUBOR-Reuters,0.0,ACT/360,750000000.0,HUF,MTH,MTH,0.0
Fixed,0.507,nan,0.0,ACT/360,50000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,50000000.0,USD,MTH,MTH,0.0
Fixed,0.813,nan,0.0,ACT/360,9000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,9000000.0,USD,MTH,MTH,0.0
Fixed,0.71,nan,0.0,ACT/360,50000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,50000000.0,USD,MTH,MTH,0.0
Fixed,0.507,nan,0.0,ACT/360,50000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,50000000.0,USD,MTH,MTH,0.0
Fixed,0.71,nan,0.0,ACT/360,50000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,50000000.0,USD,MTH,MTH,0.0
Fixed,0.813,nan,0.0,ACT/360,9000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,9000000.0,USD,MTH,MTH,0.0
Fixed,0.479,nan,0.0,ACT/360,36000000.0,EUR,MTH,MTH,Float,0.0,EUR.EUR-EURIBOR-Reuters.6M.EUR-EURIBOR-Reuters,0.0,ACT/360,36000000.0,EUR,MTH,MTH,0.0
Fixed,0.375,nan,0.0,ACT/360,37000000.0,EUR,MTH,MTH,Float,0.0,EUR.EUR-EURIBOR-Reuters.6M.EUR-EURIBOR-Reuters,0.0,ACT/360,37000000.0,EUR,MTH,MTH,0.0
Fixed,0.423,nan,0.0,ACT/360,11000000.0,CHF,MTH,MTH,Float,0.0,CHF.CHF-LIBOR-BBA.6M.CHF-LIBOR-BBA,0.0,ACT/360,11000000.0,CHF,MTH,MTH,0.0
Fixed,0.638,nan,0.0,ACT/360,4000000.0,CHF,MTH,MTH,Float,0.0,CHF.CHF-LIBOR-BBA.6M.CHF-LIBOR-BBA,0.0,ACT/360,4000000.0,CHF,MTH,MTH,0.0
Fixed,0.849,nan,0.0,ACT/360,4000000.0,CHF,MTH,MTH,Float,0.0,CHF.CHF-LIBOR-BBA.6M.CHF-LIBOR-BBA,0.0,ACT/360,4000000.0,CHF,MTH,MTH,0.0
Fixed,0.4725,nan,0.0,ACT/360,19000000.0,CHF,MTH,MTH,Float,0.0,CHF.CHF-LIBOR-BBA.6M.CHF-LIBOR-BBA,0.0,ACT/360,19000000.0,CHF,MTH,MTH,0.0
Fixed,0.098,nan,0.0,ACT/360,90000000.0,EUR,MTH,MTH,Float,0.0,EUR.EUR-EURIBOR-Reuters.3M.EUR-EURIBOR-Reuters,0.0,ACT/360,90000000.0,EUR,MTH,MTH,0.0
Fixed,0.027,nan,0.0,ACT/360,48000000.0,EUR,MTH,MTH,Float,0.0,EUR.EUR-EURIBOR-Reuters.1M.EUR-EURIBOR-Reuters,0.0,ACT/360,48000000.0,EUR,MTH,MTH,0.0
Fixed,0.027,nan,0.0,ACT/360,48000000.0,EUR,MTH,MTH,Float,0.0,EUR.EUR-EURIBOR-Reuters.3M.EUR-EURIBOR-Reuters,0.0,ACT/360,48000000.0,EUR,MTH,MTH,0.0
Fixed,0.098,nan,0.0,ACT/360,90000000.0,EUR,MTH,MTH,Float,0.0,EUR.EUR-EONIA-OIS-COMPOUND..EUR-EONIA-OIS-COMPOUND,0.0,ACT/360,90000000.0,EUR,MTH,MTH,0.0
Fixed,0.134,nan,0.0,ACT/360,230000000.0,EUR,MTH,MTH,Float,0.0,EUR.EUR-EURIBOR-Reuters.3M.EUR-EURIBOR-Reuters,0.0,ACT/360,230000000.0,EUR,MTH,MTH,0.0
Fixed,0.134,nan,0.0,ACT/360,230000000.0,EUR,MTH,MTH,Float,0.0,EUR.EUR-EONIA-OIS-COMPOUND..EUR-EONIA-OIS-COMPOUND,0.0,ACT/360,230000000.0,EUR,MTH,MTH,0.0
Fixed,5.72,nan,0.0,ACT/360,3000000000.0,MXN,MTH,MTH,Float,0.0,MXN.MXN-TIIE-Banxico.28D.MXN-TIIE-Banxico,0.0,ACT/360,3000000000.0,MXN,MTH,MTH,0.0
Fixed,6.5,nan,0.0,ACT/360,600000000.0,MXN,MTH,MTH,Float,0.0,MXN.MXN-TIIE-Banxico.28D.MXN-TIIE-Banxico,0.0,ACT/360,600000000.0,MXN,MTH,MTH,0.0
Fixed,5.59,nan,0.0,ACT/360,3000000000.0,MXN,MTH,MTH,Float,0.0,MXN.MXN-TIIE-Banxico.28D.MXN-TIIE-Banxico,0.0,ACT/360,3000000000.0,MXN,MTH,MTH,0.0
Fixed,6.37,nan,0.0,ACT/360,600000000.0,MXN,MTH,MTH,Float,0.0,MXN.MXN-TIIE-Banxico.28D.MXN-TIIE-Banxico,0.0,ACT/360,600000000.0,MXN,MTH,MTH,0.0
Fixed,5.79,nan,0.0,ACT/360,2000000000.0,MXN,MTH,MTH,Float,0.0,MXN.MXN-TIIE-Banxico.28D.MXN-TIIE-Banxico,0.0,ACT/360,2000000000.0,MXN,MTH,MTH,0.0
Fixed,5.9,nan,0.0,ACT/360,4000000000.0,MXN,MTH,MTH,Float,0.0,MXN.MXN-TIIE-Banxico.28D.MXN-TIIE-Banxico,0.0,ACT/360,4000000000.0,MXN,MTH,MTH,0.0
Fixed,6.79,nan,0.0,ACT/360,130000000.0,MXN,MTH,MTH,Float,0.0,MXN.MXN-TIIE-Banxico.28D.MXN-TIIE-Banxico,0.0,ACT/360,130000000.0,MXN,MTH,MTH,0.0
Fixed,5.58,nan,0.0,ACT/360,1000000000.0,MXN,MTH,MTH,Float,0.0,MXN.MXN-TIIE-Banxico.28D.MXN-TIIE-Banxico,0.0,ACT/360,1000000000.0,MXN,MTH,MTH,0.0
Fixed,6.36,nan,0.0,ACT/360,290000000.0,MXN,MTH,MTH,Float,0.0,MXN.MXN-TIIE-Banxico.28D.MXN-TIIE-Banxico,0.0,ACT/360,290000000.0,MXN,MTH,MTH,0.0
Fixed,8.10149,nan,0.0,1/1,100000000.0,USD,MTH,MTH,Float,0.0,USA-CPI-U,0.0,1/1,100000000.0,USD,MTH,MTH,0.0
Fixed,3.135,nan,0.0,ACT/360,200000000.0,SEK,MTH,MTH,Float,0.0,SEK-STIBOR,0.0,ACT/360,200000000.0,SEK,MTH,MTH,0.0
Fixed,2.3175,nan,0.0,ACT/365.FIXED,2100000000.0,GBP,MTH,MTH,Float,0.0,GBP-SONIA-OIS Compound,0.0,ACT/365.FIXED,2100000000.0,GBP,MTH,MTH,0.0
Fixed,12.16,nan,0.0,1/1,15000000.0,GBP,MTH,MTH,Float,0.0,UK-RPI,0.0,1/1,15000000.0,GBP,MTH,MTH,0.0
Fixed,12.17,nan,0.0,1/1,15000000.0,GBP,MTH,MTH,Float,0.0,UK-RPI,0.0,1/1,15000000.0,GBP,MTH,MTH,0.0
Fixed,2.565,nan,0.0,ACT/360,100000000.0,EUR,MTH,MTH,Float,0.0,EUR-EURIBOR,0.0,ACT/360,100000000.0,EUR,MTH,MTH,0.0
Fixed,1.96,nan,0.0,ACT/360,10000000.0,EUR,MTH,MTH,Float,0.0,EUR-EURIBOR,0.0,ACT/360,10000000.0,EUR,MTH,MTH,0.0
Fixed,0.255,nan,0.0,ACT/365.FIXED,4000000000.0,JPY,MTH,MTH,Float,0.0,JPY-TONA-OIS-COMPOUND,0.0,ACT/365.FIXED,4000000000.0,JPY,MTH,MTH,0.0
Fixed,8.3256,nan,0.0,ACT/365.FIXED,10000.0,ZAR,MTH,MTH,Float,0.0,ZAR-JIBAR,0.0,ACT/365.FIXED,10000.0,ZAR,MTH,MTH,0.0
Fixed,3.94,nan,0.0,ACT/365.FIXED,327200000.0,CAD,MTH,MTH,Float,0.0,CAD-CDOR,0.0,ACT/365.FIXED,327200000.0,CAD,MTH,MTH,0.0
Fixed,3.94,nan,0.0,ACT/365.FIXED,41000000.0,CAD,MTH,MTH,Float,0.0,CAD-CDOR,0.0,ACT/365.FIXED,41000000.0,CAD,MTH,MTH,0.0
Fixed,7.04,nan,0.0,ACT/360,1000000.0,CLP,MTH,MTH,Float,0.0,CLP-ICP,0.0,ACT/360,1000000.0,CLP,MTH,MTH,0.0
Fixed,7.04,nan,0.0,ACT/360,1000000.0,CLP,MTH,MTH,Float,0.0,CLP-ICP,0.0,ACT/360,1000000.0,CLP,MTH,MTH,0.0
Fixed,3.922,nan,0.0,ACT/365.FIXED,327200000.0,CAD,MTH,MTH,Float,0.0,CAD-CDOR,0.0,ACT/365.FIXED,327200000.0,CAD,MTH,MTH,0.0
Fixed,3.922,nan,0.0,ACT/365.FIXED,41000000.0,CAD,MTH,MTH,Float,0.0,CAD-CDOR,0.0,ACT/365.FIXED,41000000.0,CAD,MTH,MTH,0.0
Float,0.0,USD.USD-LIBOR-BBA.3.,0.0,ACT/360,100000.0,USD,3M,3,Fixed,2.25,nan,0.0,30/360,100000.0,USD,6M,nan,0.0
Float,0.0,USD.USD-LIBOR-BBA.3.,0.0,ACT/360,80000000.0,USD,3M,3,Fixed,2.25,nan,0.0,30/360,80000000.0,USD,6M,nan,0.0
Float,0.0,USD.USD-LIBOR-BBA.3.,0.0,ACT/360,170000000.0,USD,3M,3,Fixed,3.0,nan,0.0,30/360,170000000.0,USD,6M,nan,0.0
Float,0.0,USD.USD-LIBOR-BBA.3.,0.0,ACT/360,170000000.0,USD,3M,3,Fixed,2.25,nan,0.0,30/360,170000000.0,USD,6M,nan,0.0
Float,0.0,USD.USD-LIBOR-BBA.3.,0.0,ACT/360,10000000.0,USD,3M,3,Fixed,20.1,nan,0.0,30/360,10000000.0,USD,6M,nan,0.0
Float,0.0,USD.USD-LIBOR-BBA.3.,0.0,ACT/360,81000000.0,USD,3M,3,Fixed,16.84167,nan,0.0,30/360,81000000.0,USD,6M,nan,0.0
Fixed,2.25,nan,0.0,30/360,100000.0,USD,6M,nan,Float,0.0,USD.USD-LIBOR-BBA.3.,0.0,ACT/360,100000.0,USD,3M,3,0.0
Fixed,2.25,nan,0.0,30/360,100000.0,USD,6M,nan,Float,0.0,USD.USD-LIBOR-BBA.3.,0.0,ACT/360,100000.0,USD,3M,3,0.0
